Feature	Gain	Cover	Frequency
ctarjeta_master_lag1	2.86979175994942e-05	0.000118796856944264	4.38423429348064e-05
cforex_delta1	2.65703936948836e-05	0.000156199384978885	5.26108115217677e-05
ctarjeta_visa_descuentos_lag1	2.32812990999028e-05	0.000256233942895389	5.26108115217677e-05
cpagodeservicios_lag1	2.10697363344368e-05	0.000609213469937492	7.01477486956903e-05
Visa_delinquency_delta1	2.05066403530303e-05	5.58344171116689e-05	5.26108115217677e-05
active_quarter_delta1	2.03985582356269e-05	7.17377237570732e-05	4.38423429348064e-05
ccheques_depositados	1.9277566388674e-05	0.000395856659886942	5.26108115217677e-05
cinversion2	1.91277774867797e-05	0.000832861710056266	7.89162172826516e-05
ccheques_depositados_lag1	1.84748990454564e-05	0.000387294960494671	3.50738743478452e-05
mforex_buy	1.77737136788136e-05	0.000765211887833405	6.1379280108729e-05
Master_mpagosdolares_lag1	1.67295773572495e-05	8.19973061672918e-05	0.000149063965978342
cseguro_auto_lag1	1.57613505824127e-05	0.000249684422620949	4.38423429348064e-05
ctarjeta_visa_descuentos	1.47711321448976e-05	0.000230941809854343	3.50738743478452e-05
ccajas_otras_lag1	1.47072983594112e-05	0.000222260168685622	4.38423429348064e-05
Master_delinquency_delta1	1.4171681313699e-05	0.000116917465078306	3.50738743478452e-05
mcheques_emitidos_rechazados_lag1	1.31039646635608e-05	3.41476821847458e-05	8.76846858696129e-06
Master_madelantopesos	1.2971132044451e-05	2.27311708902864e-05	0.000140295497391381
ctarjeta_master_debitos_automaticos_delta1	1.26234975944066e-05	0.000158236190925341	4.38423429348064e-05
minversion2_delta1	1.02124504995529e-05	9.16403817658635e-05	2.63054057608839e-05
mtarjeta_visa_descuentos	8.28682951675248e-06	8.0118522371177e-05	4.38423429348064e-05
mcheques_emitidos_lag1	7.65693428978584e-06	0.000183980803937998	2.63054057608839e-05
ctarjeta_master_delta1	7.1703700937595e-06	7.57168567981934e-06	8.76846858696129e-06
cprestamos_hipotecarios_lag1	6.95188202415667e-06	0.00057735661487594	4.38423429348064e-05
Visa_madelantopesos_delta1	6.50378149673376e-06	2.571223329354e-06	8.76846858696129e-06
cseguro_auto	6.3707404534435e-06	8.96891616497512e-05	1.75369371739226e-05
ccajeros_propios_descuentos_lag1	5.4806073963733e-06	2.51927896305152e-05	1.75369371739226e-05
Master_cadelantosefectivo	5.47983418948527e-06	2.98240775778035e-05	8.76846858696129e-05
tpaquete7_delta1	5.224884567646e-06	0.000359246066813552	3.50738743478452e-05
mcheques_emitidos	4.75030957847448e-06	0.000150139740971374	1.75369371739226e-05
mcajeros_propios_descuentos_lag1	4.52386592735438e-06	2.06556765000966e-05	8.76846858696129e-06
mcheques_emitidos_rechazados_delta1	3.81915616868351e-06	3.47982409075772e-05	8.76846858696129e-06
Visa_madelantopesos_lag1	3.70928176560169e-06	8.62113821938392e-06	8.76846858696129e-06
ctarjeta_master_descuentos_lag1	3.45284365064718e-06	1.55494860057525e-05	8.76846858696129e-06
cinversion2_lag1	3.34680715464101e-06	4.89504584238087e-05	8.76846858696129e-06
tcuentas	3.34117815109768e-06	1.99817830970561e-05	8.76846858696129e-06
cprestamos_prendarios_lag1	3.04208790527819e-06	9.09100898849237e-05	8.76846858696129e-06
ccheques_emitidos_delta1	2.88807866831188e-06	3.39651092145108e-05	8.76846858696129e-06
ccajas_depositos_delta1	2.80107137189995e-06	5.39830724672005e-05	3.50738743478452e-05
Visa_madelantodolares_lag1	2.60721143890262e-06	9.59990263974845e-07	8.76846858696129e-06
mtarjeta_master_descuentos_lag1	2.59706189225244e-06	3.24737419168504e-05	8.76846858696129e-06
Master_madelantopesos_delta1	2.49312611748788e-06	7.42248054219601e-06	4.38423429348064e-05
ctarjeta_master_descuentos	2.00520108841559e-06	5.05209508097349e-05	8.76846858696129e-06
ctarjeta_master_descuentos_delta1	1.99332373363288e-06	9.85066304195585e-05	8.76846858696129e-06
Master_madelantopesos_lag1	1.81988296860073e-06	9.47631244424385e-06	3.50738743478452e-05
Visa_cadelantosefectivo_lag1	1.74709146451685e-06	2.54439224755011e-06	1.75369371739226e-05
Visa_madelantopesos	1.62511592660743e-06	2.00661527877143e-05	3.50738743478452e-05
cpagodeservicios_delta1	1.58807718296467e-06	1.61035896498045e-05	8.76846858696129e-06
mpagodeservicios_lag1	4.99093668738584e-07	3.7683228275703e-05	1.75369371739226e-05
mcajeros_propios_descuentos_delta1	8.78728524226365e-08	4.19327243705807e-05	1.75369371739226e-05
Master_cadelantosefectivo_delta1	2.60833515154384e-08	3.46234968365654e-06	2.63054057608839e-05
Visa_cadelantosefectivo	4.10961906892109e-10	1.38913555537643e-06	8.76846858696129e-06
Visa_cadelantosefectivo_delta1	9.65493915810378e-11	4.83757564138393e-06	8.76846858696129e-06
Master_madelantodolares	1.39133714317376e-14	1.28203925435184e-06	8.76846858696129e-06
Master_cadelantosefectivo_lag1	8.77856142604801e-16	4.18108823758736e-06	1.75369371739226e-05
