Feature	Gain	Cover	Frequency
cprestamos_hipotecarios_lag1	2.65953538297256e-05	0.000758499929772161	6.14250614250614e-05
ctarjeta_visa_descuentos_lag1	2.53789032162764e-05	0.000433323633081369	7.8975078975079e-05
mcheques_emitidos_lag1	2.11347442086288e-05	0.000648998482854164	7.8975078975079e-05
ccajas_otras_lag1	2.00530340461103e-05	0.000150601003073268	3.51000351000351e-05
ctarjeta_visa_descuentos_delta1	2.00123996067642e-05	0.000543252197910422	6.14250614250614e-05
catm_trx_other_delta1	1.92322697226234e-05	9.88249666353214e-05	0.000131625131625132
tcuentas	1.83883098795637e-05	8.59279366342252e-05	2.63250263250263e-05
ctarjeta_master_lag1	1.83233608736067e-05	0.00019082060364795	4.38750438750439e-05
Visa_delinquency_delta1	1.67281608129606e-05	1.04395959005406e-05	1.75500175500176e-05
cpagodeservicios_lag1	1.60992992118343e-05	0.000293428151219268	5.26500526500527e-05
cforex_sell_delta1	1.55716924909003e-05	3.41887420124759e-05	2.63250263250263e-05
mcheques_emitidos	1.5506126781267e-05	0.000190509494977835	4.38750438750439e-05
mtarjeta_master_descuentos_delta1	1.54931789368215e-05	0.000109014084527624	3.51000351000351e-05
cseguro_auto_lag1	1.36165212731912e-05	0.000252331452814939	4.38750438750439e-05
ctarjeta_visa_descuentos	1.24284987493938e-05	0.000225234258383209	3.51000351000351e-05
mtarjeta_visa_descuentos	1.22954465007192e-05	7.66499778733381e-05	5.26500526500527e-05
cinversion2_lag1	1.14836762737148e-05	0.000130825212081834	2.63250263250263e-05
ccheques_emitidos_rechazados_lag1	1.13121567666377e-05	3.80168924905203e-05	8.77500877500878e-06
cplazo_fijo_delta1	1.12389852282943e-05	1.24574770116169e-06	8.77500877500878e-06
tpaquete7_delta1	1.11530089090272e-05	0.000339841038740775	4.38750438750439e-05
cprestamos_prendarios_lag1	1.02690768710781e-05	0.000357310470249018	3.51000351000351e-05
Master_delinquency_delta1	9.93554292033216e-06	7.8263757553918e-05	1.75500175500176e-05
mpagodeservicios_delta1	8.64866225420883e-06	5.87967581372401e-05	2.63250263250263e-05
ccheques_depositados	8.64486845889308e-06	0.000133055648073783	4.38750438750439e-05
ccajas_depositos_delta1	8.5717924184291e-06	0.000136545348156485	6.14250614250614e-05
cseguro_auto	6.98135891172852e-06	0.000248300170310479	2.63250263250263e-05
active_quarter_delta1	6.61649340815224e-06	2.19677632004347e-05	8.77500877500878e-06
Master_madelantopesos	6.57548715004099e-06	2.31379735929141e-05	0.000114075114075114
Master_madelantopesos_lag1	6.10495386105222e-06	8.53278089364121e-06	4.38750438750439e-05
mtarjeta_master_descuentos	6.06550986945791e-06	8.86506009168001e-05	8.77500877500878e-06
mcheques_depositados_lag1	5.38883645765189e-06	2.47889040357395e-05	1.75500175500176e-05
mtarjeta_master_descuentos_lag1	5.32953135803952e-06	3.1676778934487e-05	8.77500877500878e-06
mcajeros_propios_descuentos_delta1	4.24723310913149e-06	9.43410009343516e-05	3.51000351000351e-05
minversion2_delta1	3.95754549294086e-06	2.61827913668118e-05	1.75500175500176e-05
Visa_cadelantosefectivo_lag1	3.42831888235332e-06	2.62557798705999e-06	1.75500175500176e-05
mcajeros_propios_descuentos_lag1	2.71329986425389e-06	2.08083659196276e-05	8.77500877500878e-06
Visa_madelantopesos	2.52412072197863e-06	2.16045971212691e-06	1.75500175500176e-05
ccajeros_propios_descuentos_lag1	1.8610463608736e-06	2.04093620989194e-05	8.77500877500878e-06
ctarjeta_master_descuentos	1.79965790445202e-06	5.1703125170671e-05	8.77500877500878e-06
cinversion1_lag1	1.21791836636577e-06	2.20796016697311e-06	8.77500877500878e-06
mpagodeservicios_lag1	1.0975797196774e-07	1.76449900998942e-05	8.77500877500878e-06
ctarjeta_master_delta1	1.45158079862582e-08	1.31872075764737e-05	8.77500877500878e-06
Visa_cadelantosefectivo	7.83936645277398e-12	2.71640812510737e-06	8.77500877500878e-06
Visa_madelantodolares_lag1	6.03113364867607e-12	1.89654255081067e-06	8.77500877500878e-06
Master_cadelantosefectivo_lag1	2.69693355983827e-12	8.74819352545596e-06	3.51000351000351e-05
Master_madelantopesos_delta1	6.47984113739706e-13	3.68781173584025e-06	2.63250263250263e-05
Master_cadelantosefectivo	1.6313734572805e-13	3.83741885947781e-05	9.65250965250965e-05
Master_madelantodolares	5.33973907305224e-14	1.12999334070965e-05	8.77500877500878e-06
Master_cadelantosefectivo_delta1	1.06550752422009e-15	4.3577612404516e-06	8.77500877500878e-06
