Feature	Gain	Cover	Frequency
ctarjeta_master_debitos_automaticos_delta1	2.17270905258166e-05	0.000196494971119236	6.13846626035866e-05
mforex_buy_delta1	2.15889951637239e-05	0.00125624306016498	9.6461612662779e-05
ctarjeta_visa_descuentos_lag1	2.05333833154782e-05	0.000431865036950605	7.01539001183847e-05
ctarjeta_visa_descuentos_delta1	2.04651728487139e-05	0.000456743594376612	5.26154250887885e-05
ccheques_emitidos_lag1	2.02862763321361e-05	0.000434349288105521	5.26154250887885e-05
Master_mpagosdolares_delta1	1.94253137366198e-05	2.44191642296023e-05	0.000114000087692375
cforex_sell	1.8292686024971e-05	6.5892246342105e-05	3.50769500591924e-05
mtarjeta_visa_descuentos	1.76421684319781e-05	0.000177566667640319	7.01539001183847e-05
cpagodeservicios_lag1	1.72283788208221e-05	0.000361959580728454	5.26154250887885e-05
ccheques_depositados	1.699945738461e-05	0.000199337303548612	4.38461875739904e-05
mtarjeta_master_descuentos_delta1	1.64216649166242e-05	0.000129213578038152	3.50769500591924e-05
tcuentas	1.38054813064714e-05	0.000140764747700343	3.50769500591924e-05
cseguro_auto	1.36325218872227e-05	0.0001355994502416	2.63077125443943e-05
mcheques_depositados_lag1	1.33427749446103e-05	0.000168406873480149	4.38461875739904e-05
minversion2_delta1	1.32975374024662e-05	0.000107052189486173	5.26154250887885e-05
ccajas_depositos_delta1	1.14711952403615e-05	0.000167434018272069	5.26154250887885e-05
Visa_delinquency_delta1	1.09896354075283e-05	1.47201390904796e-05	2.63077125443943e-05
cforex_sell_delta1	1.06787892856998e-05	5.57323708328326e-05	3.50769500591924e-05
tpaquete7_delta1	8.79162618573903e-06	0.000477821612595967	4.38461875739904e-05
mtarjeta_master_descuentos	8.53008753668333e-06	9.55863028347343e-05	1.75384750295962e-05
mforex_buy	7.91612928481503e-06	0.000347938731648795	2.63077125443943e-05
active_quarter_delta1	7.20716358730678e-06	1.24918136611734e-06	8.76923751479809e-06
mtarjeta_master_descuentos_lag1	6.60202554965518e-06	4.65094580415032e-05	1.75384750295962e-05
ctarjeta_visa_descuentos	5.2246288373607e-06	4.20651548130446e-05	8.76923751479809e-06
cinversion1_lag1	4.47117027041652e-06	1.22168679835254e-05	8.76923751479809e-06
Visa_madelantopesos_lag1	4.31031775033663e-06	1.27755790746456e-05	1.75384750295962e-05
cseguro_auto_lag1	4.25114824413519e-06	7.78349355815323e-05	1.75384750295962e-05
cprestamos_prendarios_lag1	3.61948663213685e-06	0.000165906746800749	1.75384750295962e-05
ccajas_otras_lag1	3.56120288099985e-06	4.76804888788832e-05	8.76923751479809e-06
mcajeros_propios_descuentos_delta1	3.43792144613724e-06	2.88810302363541e-05	1.75384750295962e-05
Master_madelantopesos	3.32334239580125e-06	9.68330300134918e-06	7.01539001183847e-05
mcheques_emitidos_lag1	3.23343578240515e-06	8.27819637519665e-05	8.76923751479809e-06
mplazo_fijo_pesos_delta1	2.63713860879012e-06	4.57937556527135e-05	8.76923751479809e-06
cinversion2_lag1	1.44135541769312e-06	0.000102384631901332	8.76923751479809e-06
cseguro_vivienda_delta1	1.36321823530161e-06	0.00010230195646465	8.76923751479809e-06
tcuentas_delta1	1.22477069555624e-06	5.90562608382062e-05	8.76923751479809e-06
mcajeros_propios_descuentos_lag1	5.06251441112786e-07	1.88039835504736e-05	8.76923751479809e-06
cplazo_fijo_delta1	1.7175081087478e-07	9.64020133584342e-06	8.76923751479809e-06
Visa_cadelantosefectivo_lag1	7.76977312674566e-10	1.09441417574254e-06	8.76923751479809e-06
Master_madelantopesos_delta1	1.06541349381117e-13	3.30878141444011e-06	1.75384750295962e-05
Master_cadelantosefectivo	9.11805010405294e-14	1.91945061140953e-05	7.89231376331828e-05
Master_madelantopesos_lag1	3.93727257266308e-15	6.0106883108248e-06	3.50769500591924e-05
